"notificationId","recipientUserId","message","type","relatedItemId","isRead","createdAt","triggeringUserId"
NOTIF07e416bb-8afb-4abd-a002-67c953c5db83,Ua25338cd306d213f6207471b79dde3e0,จงรัก  วงษ์สุดิน ได้กดไลค์รายงานของคุณ,like,SUBf8e60540-fd58-4f77-9604-d938e5b4f146,0,"2025-09-12 13:12:38",
NOTIF07f3d96c-10be-41cd-9440-7281ab4d9f29,U44e439a65198b59320c82237de56b635,พีรายุทธ ได้กดไลค์รายงานของคุณ,like,SUBa5e2bd55-c147-42f8-9518-3ef51d2d75f5,0,"2025-09-11 09:30:03",
NOTIF0838cb49-1f8b-416a-882e-f764b8b6d3e7,U2cacaa74d96ff2c259f6ea4d4155bd51,ชัยวัฒน์ แก้วขาว ได้กดไลค์รายงานของคุณ,like,SUB1885f835-89c6-4134-b50e-61f4e2f8d1cf,0,"2025-09-11 09:40:58",
NOTIF086fa069-c697-49d3-a43a-c66a01309d0e,Ub187446b3dce745a5479ced608d1329a,สุจิตรา สร้อยจักร ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBb8c0ece8-a0e9-43ed-aa04-63f1a98a5fce,0,"2025-09-14 09:26:48",
NOTIF08c2e70e-1dc4-4ec5-b86d-5cfa0647e52a,Uedf90f9b5212577262c7d4b266e6bd2b,นกน้อย ศรสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUB2c950d21-85c6-4278-b2ce-d3fd9e3e8b7d,0,"2025-09-12 01:55:44",
NOTIF08d5e2cc-57e3-44ef-a2e3-9108393aeb9b,Udd3dd6ba767a06c794be9d6c8e4a3db2,กฤษศรานุพงศ์ บรรจงจิต ได้กดไลค์รายงานของคุณ,like,SUBf508fa1f-f568-443f-a442-f3732b88b4ac,0,"2025-09-10 12:59:06",
NOTIF090b18ac-d338-4b53-ba75-22acd05f813d,U410bb259434247e428bffe17a4c7886e,จารุวรรณ อินตาโย ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBf4161ae1-c34a-4833-bce7-f62f09a99335,1,"2025-09-11 03:35:28",
NOTIF091cfb4e-975a-4dec-9cb5-681ea606259c,U44e439a65198b59320c82237de56b635,ลักษณา ติงสุวาทิตย์ ได้กดไลค์รายงานของคุณ,like,SUBa5e2bd55-c147-42f8-9518-3ef51d2d75f5,0,"2025-09-11 01:15:29",
NOTIF09287dd9-7a07-42a8-98e6-b37a98f8b14a,U9385e759d7c6eb3f001317f8d640fdad,กรรจนา กล่อมกมล ได้กดไลค์รายงานของคุณ,like,SUBb6e891c5-a3a4-43c1-8c0a-733e29c94a0b,1,"2025-09-11 09:26:21",
NOTIF093b149e-9722-4489-b488-21283f8507e1,U9385e759d7c6eb3f001317f8d640fdad,สุจิตรา สร้อยจักร ได้กดไลค์รายงานของคุณ,like,SUB2ecdc295-ca96-47d3-9f83-698d87e5894f,1,"2025-09-14 09:34:14",
NOTIF095b9558-fa1c-44f2-abae-a420835932bf,U8189c4ebf4b2912ef555d7ebb8227220,สุจิตรา สร้อยจักร ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBb3d7cbb4-b418-4c7e-870b-b48e1ab068b8,0,"2025-09-14 09:24:23",
NOTIF0997b66f-8e9f-47b8-a4fd-b9d922e26ddc,U9385e759d7c6eb3f001317f8d640fdad,นกน้อย ศรสิทธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB1a8afafe-6603-4fd1-826a-ffa49abf0f28,1,"2025-09-11 01:59:42",
NOTIF09985cf0-f072-41c0-a924-1b94f0e6ed94,U5ed5f1ea35304e72d2785df3c705470a,สุกัญญา คำทา ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBbb6b6e0f-5dac-4a05-af8d-cd94ee142208,0,"2025-09-12 04:27:17",
NOTIF099cfae7-7b54-45b4-ba62-f2874b534686,U5ed5f1ea35304e72d2785df3c705470a,ลักษณา ติงสุวาทิตย์ ได้กดไลค์รายงานของคุณ,like,SUB5c88a92e-d062-40d3-ba1b-fe124e26e9d4,0,"2025-09-11 09:57:54",
NOTIF09c6496a-2db5-4701-9346-53140197a671,U5ed5f1ea35304e72d2785df3c705470a,ปราณี คงประสิทธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB1b2b0ee2-d950-458a-ad01-311ec520bcde,0,"2025-09-12 07:50:21",
NOTIF09ec6c2e-e416-4f67-88f6-54264d778680,U88704d91895362474691e3314db1e44f,ชลธิชา วัฒนโชติ ได้กดไลค์รายงานของคุณ,like,SUB3ec197d7-38e5-4592-a984-fdba638c4be0,0,"2025-09-12 12:33:19",
NOTIF09f9ccf8-cf54-44d2-a5ba-eec4a8bf1389,Ua734babe6cbae5446f6c5b26dfffa7d4,ปราณี คงประสิทธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB12446206-ea82-4db5-94fa-ff9e514c96fd,0,"2025-09-11 12:29:22",
NOTIF0a35197c-f533-41e1-859a-d28c91e8f089,Uc3deb58f23a35214bef4304af0f4ce31,จารุวรรณ อินตาโย ได้กดไลค์รายงานของคุณ,like,SUBd12bc5b0-6ffc-4f1d-9ff0-fec4d11e507f,1,"2025-09-11 03:44:39",
NOTIF0a3d40a0-2384-42ea-84d6-5feedc93c7ab,U9385e759d7c6eb3f001317f8d640fdad,มลฤดี พรมจินดา ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB2ecdc295-ca96-47d3-9f83-698d87e5894f,1,"2025-09-12 04:55:56",
NOTIF0a42e474-add0-4e18-b130-f88ed3e465de,Ue56780e86be66cad6ea580a0fdbb0249,สุจิตรา สร้อยจักร ได้กดไลค์รายงานของคุณ,like,SUB1f891ea6-64b9-4bfd-9aca-58cd0b436e2a,0,"2025-09-14 09:29:40",
NOTIF0a4a378c-e44e-499e-8103-749512e6d9ce,Uedf90f9b5212577262c7d4b266e6bd2b,ลักษณา ติงสุวาทิตย์ ได้กดไลค์รายงานของคุณ,like,SUB2c465e20-be4c-44b9-9f61-79ba7a335f19,0,"2025-09-12 01:26:03",
NOTIF0a668917-8ab0-41ff-a824-66d2625ec3fd,U518990f3753ab23beb7e49b82e53e77f,วิภาดา เอียมโพธิ์ ได้กดไลค์รายงานของคุณ,like,SUB97ed631c-042e-4926-8b15-62c94abd3d65,1,"2025-09-11 10:14:55",
NOTIF0a81ec24-cb97-46aa-b704-93cf4937182b,U9385e759d7c6eb3f001317f8d640fdad,ปราณี คงประสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUB1c5f4c32-1473-4979-8d16-d62d23795b50,1,"2025-09-11 12:30:20",
NOTIF0a9a37fe-7809-4db8-b52a-434710685a79,U5ed5f1ea35304e72d2785df3c705470a,กฤษศรานุพงศ์ บรรจงจิต ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB9f755b69-77dc-41d1-925a-7bb32a78537d,0,"2025-09-12 00:47:37",
NOTIF0aa2e3ae-50b3-4398-b23f-3a6418745ed6,Udd3dd6ba767a06c794be9d6c8e4a3db2,มนัสชนก  ผายฉิมพลี ได้กดไลค์รายงานของคุณ,like,SUBf508fa1f-f568-443f-a442-f3732b88b4ac,0,"2025-09-14 15:28:15",
NOTIF0ab71fc2-4778-45f6-a422-897c0233b8d3,U469207493b77a96204cececea31c127d,มนัสชนก  ผายฉิมพลี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBa250eb01-f421-420d-ba34-fda47eddfae3,0,"2025-09-14 15:23:28",
NOTIF0adec055-1727-4b57-b583-e5bd7219776f,U5ed5f1ea35304e72d2785df3c705470a,จําเนียร  ไถหว่าน ได้กดไลค์รายงานของคุณ,like,SUBa46f3355-c584-4018-8d86-8104525c80b6,0,"2025-09-12 10:23:25",
NOTIF0aec3ea2-a88d-43f4-887d-a3f266fd4e88,U3dd88218198a95b733087bc1362e9844,ชัยวัฒน์ แก้วขาว ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB49ab38a8-0bfc-446b-ad79-65df5960f20d,0,"2025-09-11 09:20:32",
NOTIF0af7062d-493a-429d-9c1f-25c583e59c8c,U9385e759d7c6eb3f001317f8d640fdad,ชลธิชา วัฒนโชติ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB22d117a1-e83c-482f-b102-cfc1ca0c4a6e,1,"2025-09-12 12:17:04",
NOTIF0b01673e-78f4-4053-84ff-9a94588419dd,U8ba20738b9edb277bb4f99f6455d3982,จารุวรรณ อินตาโย ได้กดไลค์รายงานของคุณ,like,SUB467deb94-a450-4a30-a2ba-027ec49d16a4,1,"2025-09-11 06:04:14",
NOTIF0b1283f3-385f-40ea-aba6-094e91929eea,U9c40686f168b74fadc4ce5f0f7508532,มนัสชนก  ผายฉิมพลี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBd02ec8ab-0cdc-4368-b564-7ee2c37e3cdc,0,"2025-09-12 04:43:55",
NOTIF0b24e213-f626-4a33-aa99-00d0c5b896cb,U3a58c14c4089df265b64a0bb6d11fa97,ปราณี คงประสิทธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB8a163f02-8888-473e-9b3b-112721b3a6a3,0,"2025-09-11 12:25:08",
NOTIF0b27f243-d7b7-486f-a625-7b808cf677c3,U328d2169190bd9b4301bc82564becc30,วรรณนิภา ชาไชย ได้กดไลค์รายงานของคุณ,like,SUBb3b34ed1-0c94-4d73-a37c-6dc5b83b470a,0,"2025-09-12 13:29:12",
NOTIF0b2e8dfe-78d7-469c-ab27-ca1dbaff3bad,U3f08e5c27ff57004358e74657c179dfb,รานี  หาญรักษ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBd6d03fef-47be-497f-973b-bd85db0c3e7c,1,"2025-09-12 06:28:17",
NOTIF0b718bdc-a78f-44b5-b59e-71c00e35aede,U5ed5f1ea35304e72d2785df3c705470a,สัตยา วงศ์ชมภู ได้กดไลค์รายงานของคุณ,like,SUB02ff286c-0266-4a96-a3af-861d8629d317,0,"2025-09-11 10:27:46",
NOTIF0ba3cebe-1ce4-4894-904a-44b1d6538c1d,U5ed5f1ea35304e72d2785df3c705470a,สุมนทา ไร่เจริญ ได้กดไลค์รายงานของคุณ,like,SUB5c88a92e-d062-40d3-ba1b-fe124e26e9d4,0,"2025-09-11 09:37:22",
NOTIF0bb21200-9b53-45e8-8f7a-6b64b5a1ba19,Ua6166688603926b5ecb49f220e1d3cb7,ทิพวัลย์ พรมอาสา ได้กดไลค์รายงานของคุณ,like,SUBb01ab325-4542-4744-ab17-8e91b45aff7c,0,"2025-09-12 14:00:23",
NOTIF0bb64404-d5f2-4ef6-9a8e-df6b50831b86,U5ed5f1ea35304e72d2785df3c705470a,น้ำอ้อย  ตระกูลรัมย์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBf557c785-fe55-4346-a1b4-424e8c4dd285,0,"2025-09-12 13:02:57",
NOTIF0bbc0532-9bd8-4ce2-98d0-f051b845c76b,Ub625b4727c46dc389dcfd34b04514363,จงรัก  วงษ์สุดิน ได้กดไลค์รายงานของคุณ,like,SUB89c88096-a002-448d-9ad4-46318b0f71e8,0,"2025-09-12 13:12:52",
NOTIF0bc74fbd-cf09-489f-b65c-709dab0a0fce,U3a58c14c4089df265b64a0bb6d11fa97,ชลธิชา วัฒนโชติ ได้กดไลค์รายงานของคุณ,like,SUB8a163f02-8888-473e-9b3b-112721b3a6a3,0,"2025-09-12 12:33:50",
NOTIF0be85bd7-cd90-43d8-973a-942f1f8a9912,U469207493b77a96204cececea31c127d,สุจิตรา สร้อยจักร ได้กดไลค์รายงานของคุณ,like,SUBa250eb01-f421-420d-ba34-fda47eddfae3,0,"2025-09-14 09:31:09",
NOTIF0c0fb9b8-aa8b-497d-8ec4-aa63dc0212c6,U463d6c75321700740b8093575d6aaaf3,ชัญญาภัส คำสมศรี ได้กดไลค์รายงานของคุณ,like,SUBcc819b7c-c2e4-4cf4-a536-e9fda344a235,1,"2025-09-11 01:03:29",
NOTIF0c5a2f08-d6e0-43af-98fb-a5260f1fca2a,U463d6c75321700740b8093575d6aaaf3,กฤติยา พุกสุข ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBc420556c-676e-41ae-9d0a-ae5d69053296,1,"2025-09-11 02:01:31",
NOTIF0c8b467e-57d9-4273-a1c6-599c304ba475,U9d4aa5f02d876ee6487668e628b546aa,วรรณนิภา ชาไชย ได้กดไลค์รายงานของคุณ,like,SUBce6459d5-d4b1-4a0b-aa17-645c7e1eae6e,0,"2025-09-12 13:29:27",
NOTIF0ca791ff-6e8e-4f63-afcc-769840a647ab,Ue977dea7d3c75347dc63b6bd88368dec,วิภาดา เอียมโพธิ์ ได้กดไลค์รายงานของคุณ,like,SUBe7acc318-2d28-4ab5-bc3e-05dd3492de70,0,"2025-09-11 05:40:53",
NOTIF0cf6d9fd-6d97-4aa2-82ce-038249b4f1a7,U328d2169190bd9b4301bc82564becc30,ลักษณา ติงสุวาทิตย์ ได้กดไลค์รายงานของคุณ,like,SUBb3b34ed1-0c94-4d73-a37c-6dc5b83b470a,0,"2025-09-12 01:25:23",
NOTIF0d0f2c53-5370-46f2-96a0-9deb8b236266,U5ed5f1ea35304e72d2785df3c705470a,นฤมล คุ้มไพรี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBbb6b6e0f-5dac-4a05-af8d-cd94ee142208,0,"2025-09-11 10:03:50",
NOTIF0d1e4c80-b796-46be-9f80-407ec50841fe,U5ed5f1ea35304e72d2785df3c705470a,นกน้อย ศรสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUBa57a01aa-f70f-461c-923a-6c7c08a7a00c,0,"2025-09-12 01:57:24",
NOTIF0d2ab00c-8463-4abc-bccd-c4d79f102033,U9385e759d7c6eb3f001317f8d640fdad,อุษณี ทาแว่น ได้กดไลค์รายงานของคุณ,like,SUBee38a96b-2915-42a0-b3d9-0062d4040590,1,"2025-09-12 04:04:40",
NOTIF0d3749b9-8f2c-4222-ae72-466edf9938a0,U518990f3753ab23beb7e49b82e53e77f,ชลธิชา วัฒนโชติ ได้กดไลค์รายงานของคุณ,like,SUB97ed631c-042e-4926-8b15-62c94abd3d65,1,"2025-09-12 12:38:07",
NOTIF0d3d0464-61db-47d9-9614-c7483d8273c4,U9385e759d7c6eb3f001317f8d640fdad,รานี  หาญรักษ์ ได้กดไลค์รายงานของคุณ,like,SUB1c5f4c32-1473-4979-8d16-d62d23795b50,1,"2025-09-12 06:24:43",
NOTIF0d554708-cf61-41a2-bdff-a931869ae046,Udb19859a3e2b7f89c448b9f60b5bfe24,ลักษณา ติงสุวาทิตย์ ได้กดไลค์รายงานของคุณ,like,SUB62f924c3-77ef-4570-99f6-438681262688,0,"2025-09-12 01:27:11",
NOTIF0d56fc31-5038-496e-b31c-5dbee56ec9d4,U8ba20738b9edb277bb4f99f6455d3982,วรรณนิภา ชาไชย ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB467deb94-a450-4a30-a2ba-027ec49d16a4,1,"2025-09-11 04:55:37",
NOTIF0d8a8583-86c0-47d2-b722-f4dfe20abe2b,U9385e759d7c6eb3f001317f8d640fdad,สุจิตรา สร้อยจักร ได้กดไลค์รายงานของคุณ,like,SUB1a8afafe-6603-4fd1-826a-ffa49abf0f28,1,"2025-09-14 09:35:18",
NOTIF0daa0572-444e-46a9-9b6f-b46c1dcc33b6,Uc3deb58f23a35214bef4304af0f4ce31,วิภาดา เอียมโพธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBd12bc5b0-6ffc-4f1d-9ff0-fec4d11e507f,1,"2025-09-11 01:26:44",
NOTIF0db1f26a-03a3-4b87-a76e-bb14da434773,Uf28573e75b2ff38e7a6d806a2029fc96,สุจิตรา สร้อยจักร ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB0742f4b8-4f1c-4e09-863f-612748eb2cd3,0,"2025-09-14 09:25:28",
NOTIF0de20f84-f089-4e4d-b883-f269ec5f9284,Ue977dea7d3c75347dc63b6bd88368dec,นวลละออง แก้วภักดี ได้กดไลค์รายงานของคุณ,like,SUBe7acc318-2d28-4ab5-bc3e-05dd3492de70,0,"2025-09-12 00:50:28",
NOTIF0df23bed-a5c3-4b40-abb7-419121596819,U9385e759d7c6eb3f001317f8d640fdad,มลฤดี พรมจินดา ได้กดไลค์รายงานของคุณ,like,SUB1a8afafe-6603-4fd1-826a-ffa49abf0f28,1,"2025-09-12 04:56:56",
NOTIF0e1853f5-909d-4e25-b1e0-db027271562b,U19e9a06e02b09e71fa5c984a6a410467,มนัสชนก  ผายฉิมพลี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB94f8d159-4d9b-474e-869c-19f7493c6424,0,"2025-09-13 08:01:04",
NOTIF0e3bd5f7-0c62-4405-890f-f391ccaabb13,U9f4cd1751d72058789b3805be4eb1a45,ปราณี คงประสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUB12c21e9c-4d31-4aa0-a301-5f38cbc67810,0,"2025-09-11 12:27:03",
NOTIF0e404b22-e75f-49f4-9990-226294fc8bf0,Ub187446b3dce745a5479ced608d1329a,มลฤดี พรมจินดา ได้กดไลค์รายงานของคุณ,like,SUBb8c0ece8-a0e9-43ed-aa04-63f1a98a5fce,0,"2025-09-12 04:47:12",
NOTIF0e4ef525-0d5c-416a-8515-667f868dd487,U5ed5f1ea35304e72d2785df3c705470a,พเยาว์  อุ่นเรือน ได้กดไลค์รายงานของคุณ,like,SUBf62922bf-bc26-4f0f-8882-43739541a7a3,0,"2025-09-13 22:52:13",
NOTIF0e58159b-d119-4ea5-8fec-483185d7018e,U5ed5f1ea35304e72d2785df3c705470a,กฤษศรานุพงศ์ บรรจงจิต ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB5c88a92e-d062-40d3-ba1b-fe124e26e9d4,0,"2025-09-12 00:52:59",
NOTIF0e6dcbe9-ca46-49ed-95e3-fc25ca2e015a,U328d2169190bd9b4301bc82564becc30,กฤษศรานุพงศ์ บรรจงจิต ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBb3b34ed1-0c94-4d73-a37c-6dc5b83b470a,0,"2025-09-12 00:37:51",
NOTIF0e8c0255-54e7-46e0-8238-dc3f093c52f5,Uedf90f9b5212577262c7d4b266e6bd2b,มลฤดี พรมจินดา ได้กดไลค์รายงานของคุณ,like,SUB2c950d21-85c6-4278-b2ce-d3fd9e3e8b7d,0,"2025-09-12 04:59:42",
NOTIF0eb7b0f3-583f-4b53-881c-0c935aba18aa,U9385e759d7c6eb3f001317f8d640fdad,วรรณนิภา ชาไชย ได้กดไลค์รายงานของคุณ,like,SUBb6e891c5-a3a4-43c1-8c0a-733e29c94a0b,1,"2025-09-11 00:58:47",
NOTIF0ec2d4e5-e9bd-4c11-a5e3-440388b247a9,U9385e759d7c6eb3f001317f8d640fdad,สุจิตรา สร้อยจักร ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB2ecdc295-ca96-47d3-9f83-698d87e5894f,1,"2025-09-14 09:34:26",
NOTIF0ed26226-ee32-4b4b-9fc4-12a441b4635a,U576fdc3cd93c5f8a964cfd49c86bb56e,ปราณี คงประสิทธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB201fc5fc-745d-456b-9003-38253fe67ccf,1,"2025-09-11 12:28:06",
